model/mscn_2048d_dual.onnx,spec/cardinality_1_840_2048_dual.vnnlib,200
model/mscn_2048d_dual.onnx,spec/cardinality_1_900_2048_dual.vnnlib,200
model/mscn_2048d_dual.onnx,spec/cardinality_1_1400_2048_dual.vnnlib,240
model/mscn_2048d_dual.onnx,spec/cardinality_1_1800_2048_dual.vnnlib,280
model/mscn_2048d_dual.onnx,spec/cardinality_1_2200_2048_dual.vnnlib,300
model/mscn_2048d_dual.onnx,spec/cardinality_1_2600_2048_dual.vnnlib,340
model/mscn_2048d_dual.onnx,spec/cardinality_1_3000_2048_dual.vnnlib,340
model/mscn_2048d_dual.onnx,spec/cardinality_1_3400_2048_dual.vnnlib,360
model/mscn_2048d_dual.onnx,spec/cardinality_1_3800_2048_dual.vnnlib,380
model/mscn_2048d_dual.onnx,spec/cardinality_1_4200_2048_dual.vnnlib,420
model/mscn_2048d_dual.onnx,spec/cardinality_1_4600_2048_dual.vnnlib,440
model/mscn_2048d_dual.onnx,spec/cardinality_1_5000_2048_dual.vnnlib,440
model/mscn_2048d_dual.onnx,spec/cardinality_1_5400_2048_dual.vnnlib,460
model/mscn_2048d_dual.onnx,spec/cardinality_1_5800_2048_dual.vnnlib,480
model/mscn_2048d_dual.onnx,spec/cardinality_1_6200_2048_dual.vnnlib,500
model/mscn_2048d_dual.onnx,spec/cardinality_1_6600_2048_dual.vnnlib,520
model/mscn_2048d_dual.onnx,spec/cardinality_1_7000_2048_dual.vnnlib,520
model/mscn_2048d_dual.onnx,spec/cardinality_1_7400_2048_dual.vnnlib,520
model/mscn_2048d_dual.onnx,spec/cardinality_1_7800_2048_dual.vnnlib,540
model/mscn_2048d_dual.onnx,spec/cardinality_1_8200_2048_dual.vnnlib,560
model/mscn_2048d_dual.onnx,spec/cardinality_1_8600_2048_dual.vnnlib,560
model/mscn_2048d_dual.onnx,spec/cardinality_1_9000_2048_dual.vnnlib,560
model/mscn_2048d_dual.onnx,spec/cardinality_1_9400_2048_dual.vnnlib,580
model/mscn_2048d_dual.onnx,spec/cardinality_1_9800_2048_dual.vnnlib,580
model/mscn_2048d_dual.onnx,spec/cardinality_1_10200_2048_dual.vnnlib,600
model/mscn_2048d_dual.onnx,spec/cardinality_1_10600_2048_dual.vnnlib,620
model/mscn_2048d_dual.onnx,spec/cardinality_1_11000_2048_dual.vnnlib,620
